Issue id,Summary,Status,Priority,Resolution,Description
13389573,No error message reported when bucket doesn't exist in S3AFS,Resolved,Major,Fixed,"No error message is shown at INFO level, when the bucket trying to access, doesn't exist. While translating the exception when the bucket doesn't exist(error code: NoSuchBucket, status code: 404), we are setting the ""path"" as the error message rather than ""message"", the actual error message. for eg: {code:java} ❯ bin/hadoop fs -ls s3a://mmt-no-bucket/ 2021-07-14 12:58:26,169 WARN util.NativeCodeLoader: Unable to load native-hadoop library for your platform... using builtin-java classes where applicable 2021-07-14 12:58:26,392 INFO impl.MetricsConfig: Loaded properties from hadoop-metrics2.properties 2021-07-14 12:58:26,448 INFO impl.MetricsSystemImpl: Scheduled Metric snapshot period at 10 second(s). 2021-07-14 12:58:26,448 INFO impl.MetricsSystemImpl: s3a-file-system metrics system started ls: s3a://mmt-no-bucket/ 2021-07-14 12:58:27,712 INFO impl.MetricsSystemImpl: Stopping s3a-file-system metrics system... 2021-07-14 12:58:27,713 INFO impl.MetricsSystemImpl: s3a-file-system metrics system stopped. 2021-07-14 12:58:27,713 INFO impl.MetricsSystemImpl: s3a-file-system metrics system shutdown complete. {code}"
13403020,Spark job stuck in S3A StagingCommitter::setupJob,Resolved,Major,Cannot Reproduce,"This is using the S3A directory staging committer, the Spark driver gets stuck in a retry loop inside setupJob. Here's a stack trace: {noformat} org.apache.spark.sql.DataFrameWriter.save(DataFrameWriter.scala:229) org.apache.spark.sql.DataFrameWriter.save(DataFrameWriter.scala:271) org.apache.spark.sql.DataFrameWriter.saveToV1Source(DataFrameWriter.scala:290) org.apache.spark.sql.DataFrameWriter.runCommand(DataFrameWriter.scala:676) org.apache.spark.sql.execution.SQLExecution$.withNewExecutionId(SQLExecution.scala:73) org.apache.spark.sql.execution.SQLExecution$.withSQLConfPropagated(SQLExecution.scala:125) org.apache.spark.sql.execution.SQLExecution$$$Lambda$1753/2105635903.apply(Unknown Source) org.apache.spark.sql.execution.SQLExecution$.$anonfun$withNewExecutionId$1(SQLExecution.scala:78) org.apache.spark.sql.DataFrameWriter$$Lambda$1752/114484787.apply(Unknown Source) org.apache.spark.sql.DataFrameWriter.$anonfun$runCommand$1(DataFrameWriter.scala:676) org.apache.spark.sql.execution.QueryExecution.toRdd(QueryExecution.scala:85) org.apache.spark.sql.execution.QueryExecution.toRdd$lzycompute(QueryExecution.scala:85) => holding Monitor(org.apache.spark.sql.execution.QueryExecutio"
13398732,FsShell to use openFile(sequential) for reads,Resolved,Major,Duplicate,"FsShell commands to use openFile(sequential) for reading data, for better performance in clusters where the default s3a fs policy == random"
13398731,"openFile() to add standard options for read policies, start/end ranges",Resolved,Major,Duplicate,"Define standard openFile() options for read policies, start and end ranges. * document * include in contract tests"
13394500,Support IPV6 with IP for internal and external communication,In Progress,Major,,Support IPV6 with IP for internal and external communication WebAppProxy Service & embedded webapp mode
13394611,Support IPv6 for ChecksumFileSystem,Open,Major,,org.apache.hadoop.fs.ChecksumFileSystem#getChecksumFile() fail to parse on IPv6 URL. This needs to handle conditionally. [~Hemanth Boyina]
13389498,Always use GitHub PR rather than JIRA to review patches,Resolved,Major,Done,"Now there are 2 types of precommit jobs in https://ci-hadoop.apache.org/ (1) Precommit-(HADOOP|HDFS|MAPREDUCE|YARN)-Build jobs that try to download patches from JIRA and test them. (2) hadoop-multibranch job for GitHub PR The problems are: - The build configs are separated. The (2) config is in Jenkinsfile, and the (1) configs are in the Jenkins. When we update Jenkinsfile, I had to manually update the configs of the 4 precommit jobs via Jenkins Web UI. - The (1) build configs are static. We cannot use separate config for each branch. This may cause some build failures. - GitHub Actions cannot be used in the (1) jobs. Therefore I want to disable the (1) jobs and always use GitHub PR to review patches. How to do this: 1. Update the wiki: https://cwiki.apache.org/confluence/display/HADOOP/How+To+Contribute#HowToContribute-Provideapatch 2. Disable the Precommit-(HADOOP|HDFS|MAPREDUCE|YARN)-Build jobs."
13397061,ABFS: Fix unchecked cast compiler warning for AbfsListStatusRemoteIterator,Resolved,Major,Fixed,Hadoop yetus run shows a java compiler warning for unchecked casting of Object to Iterator<FileStatus> in a method of AbfsListStatusRemoteIterator class. This can be resolved by introducing a new class to hold the iterator and exception thrown when applicable. hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azurebfs/services/AbfsListStatusRemoteIterator.java:97:38:[unchecked] unchecked cast This task will also add logging to facilitate better investigation of the transient failure tracked in HADOOP-17797.
13392180,Add extensions to ProtobufRpcEngine RequestHeaderProto,Resolved,Major,Fixed,The header used in ProtobufRpcEngine messages doesn't allow for new properties to be added by child classes. We can add a range of extensions that can be useful for proto classes that need to extend RequestHeaderProto.
13403017,NullPointerException when no HTTP response set on AbfsRestOperation,Resolved,Major,Fixed,"Seen when running HBase 2.2 on top of ABFS with Hadoop 3.1ish: {noformat} Caused by: java.lang.NullPointerException at org.apache.hadoop.fs.azurebfs.services.AbfsClient.renameIdempotencyCheckOp(AbfsClient.java:382) at org.apache.hadoop.fs.azurebfs.services.AbfsClient.renamePath(AbfsClient.java:348) at org.apache.hadoop.fs.azurebfs.AzureBlobFileSystemStore.rename(AzureBlobFileSystemStore.java:722) at org.apache.hadoop.fs.azurebfs.AzureBlobFileSystem.rename(AzureBlobFileSystem.java:327) at org.apache.hadoop.fs.FilterFileSystem.rename(FilterFileSystem.java:249) at org.apache.hadoop.hbase.regionserver.HRegionFileSystem.rename(HRegionFileSystem.java:1115) {noformat} Digging in, it looks like the {{AbfsHttpOperation}} inside of {{AbfsRestOperation}} may sometimes be null, but {{AbfsClient}} will try to unwrap it (and read the status code from the HTTP call). I'm not sure why we sometimes _get_ the null HttpOperation but it seems pretty straightforward to not get the NPE. HBase got wedged after this, but I'm not sure if it's because of this NPE or (perhaps) we weren't getting any responses from ABFS itself (i.e. there was some ABFS outage/unavailability or the node itself couldn't talk to"
13392111,ITestS3AContractDistCp failing IllegalStateException: WFOPENSSL0030 Running handshake with buffered unwrapped data,Resolved,Major,Cannot Reproduce,"Test failure against s3 london with ddb for s3guard.: IllegalStateException: WFOPENSSL0030 Running handshake with buffered unwrapped data This is on a system with openssl (LibreSSL 2.8.3) , wildfly possibly using it"
13398363,Build Hadoop on Centos 7,Resolved,Major,Fixed,"Getting Hadoop to build on Centos 7 will greatly benefit the community. Here, we aim to provide a Dockerfile that builds out the image with all the dependencies needed to build Hadoop on Centos 7."
13402524,s3a: set fs.s3a.downgrade.syncable.exceptions = true by default,Resolved,Major,Fixed,"HADOOP-17597 set policy of reacting to hsync() on an s3 output stream to be one of :Fail, warn, with default == fail. I propose downgrading this to warn. We've done it internally, after having it on fail long enough to identify which processes were doing either of * having unrealistic expectations about the output stream (fix: move off s3) * were using hflush() as a variant of flush(), with the failure being an over-reaction"
13395792,Run junit in Jenkins only if surefire reports exist,Resolved,Major,Fixed,We need to check if some xml files exist under surefire-reports before running junit in Jenkins. !image-2021-08-18-08-59-14-022.png|thumbnail!
13387080,Refactor fetching of credentials in Jenkins,Resolved,Major,Fixed,Need to refactor fetching of credentials in Jenkinsfile.
13402150,Lookup old S3 encryption configs for JCEKS,Resolved,Major,Fixed,HADOOP-17871 introduces new set of S3 encryption configs which are replaced by old property names during look-up. We need to look-up for both the properties since either could be set in a JCEKS file.
13404043,JsonSerialization raises EOFException reading JSON data stored on google GCS,Resolved,Major,Fixed,"The JsonSerialization<> load code doesn't work on gcs as it uses ""stream.available()"" to fail with a meaningful message if the stream is empty. But that method is meant to say how much data is available without blocking, something we actually get wrong ourselves. Google GCS team didn't get it wrong, so on a read(), if there's no local buffer, an EOFException is raised"
13392085,HADOOP-17817. S3A to raise IOE if both S3-CSE and S3Guard enabled,Resolved,Major,Fixed,Throw an exception if S3Guard and S3 Client-side encryption are enabled on a bucket. Follow-up to HADOOP-13887.
13392748,S3A Tests to skip if S3Guard and S3-CSE are enabled.,Resolved,Major,Fixed,Skip S3A tests when S3Guard and S3-CSE are enabled since it causes PathIOE otherwise.
13402856,Distcp file length comparison have no effect,Resolved,Major,Fixed,"the params for compareFileLengthsAndChecksums in RetriableFileCopyCommand have no effect current is {code:java} DistCpUtils.compareFileLengthsAndChecksums(source.getLen(), sourceFS, sourcePath, sourceChecksum, targetFS, targetPath, skipCrc, source.getLen());{code} {code:java} public static void compareFileLengthsAndChecksums(long srcLen, FileSystem sourceFS, Path source, FileChecksum sourceChecksum, FileSystem targetFS, Path target, boolean skipCrc, long targetLen) throws IOException { if (srcLen != targetLen) { throw new IOException( DistCpConstants.LENGTH_MISMATCH_ERROR_MSG + source + "" ("" + srcLen + "") and target:"" + target + "" ("" + targetLen + "")""); } {code} so, compare source.getLen() with source.getLen()... It should be like below in history view {code:java} DistCpUtils.compareFileLengthsAndChecksums(source.getLen(), sourceFS, sourcePath, sourceChecksum, targetFS, targetPath, skipCrc, offset + bytesRead); {code}"
13398783,Upgrade JSON smart to 1.3.3 on branch-2.10,Resolved,Major,Fixed,"Currently branch-2.10 is using JSON Smart 1.3.1 version which is vulnerable to [link CVE-2021-27568|https://nvd.nist.gov/vuln/detail/CVE-2021-27568]. We can upgrade the version to 1.3.1. +Description of the vulnerability:+ {quote}An issue was discovered in netplex json-smart-v1 through 2015-10-23 and json-smart-v2 through 2.4. An exception is thrown from a function, but it is not caught, as demonstrated by NumberFormatException. When it is not caught, it may cause programs using the library to crash or expose sensitive information.{quote}"
13402138,DistCp derives if XAttr is supported wrongly,Patch Available,Major,,"{color:#0033b3}public static void {color}{color:#00627a}checkFileSystemXAttrSupport{color}({color:#000000}FileSystem {color}fs) {color:#0033b3}throws {color}{color:#000000}XAttrsNotSupportedException {color}{ {color:#0033b3}try {color}{ fs.getXAttrs({color:#0033b3}new {color}Path({color:#000000}Path{color}.{color:#871094}SEPARATOR{color})); } {color:#0033b3}catch {color}({color:#000000}Exception {color}e) { {color:#0033b3}throw new {color}XAttrsNotSupportedException({color:#067d17}""XAttrs not supported for file system: "" {color} + fs.getUri()); } } IOExecption will also be treated as if Xattr is not supported, which would be wrong."
